ID,Dominio,Auto,Año,Chasis,Motor,Modelo,Tipo
10,ERO674,S-10 2.8 T I D/CAB,2004,9BG138AC05C405346,40704184298,Chevrolet,Pick-Up
11,BYV557,S 10 DLX 2.5 TD D/CAB,1998,9BG138CTWWC924969,4A8A46B071534D,Chevrolet,Pick-Up
12,EDC208,"S 10 2,8 TDI D/CAB",2003,9BG138AC03C419928,40704127322,Chevrolet,Pick-Up
13,ERO662,S-10 2.8 T I D/CAB,2004,9BG138AC05C407161,40704187356,Chevrolet,Pick-Up
14,EUH165,S10 2.8 TI D/CAB,2005,9BG138AC05C405144,40704183937,Chevrolet,Pick-Up
15,EFO735,"S 10 2,8 TDI D/CAB AA",2003,9BG138AC04C402173,40704138435-DIESEL,Chevrolet,Pick-Up
16,FEW224,S10 2.8 TI D/CAB,2005,9BG138AC05C436719,M1T227840,Chevrolet,Pick-Up
23,VLZ414,C 10 Custom TDI,1977,F162494,231A-74840,Chevrolet,Pick-Up
26,ERO661,S10 4X2 D/CAB,2004,9BG138AC05C4,40704182857,Chevrolet,Pick-Up
27,VVO558,10,1978,F173789,A231A88176,Chevrolet,Pick-Up
28,EFO739,"S 10 2,8 TDI D/CAB AA",2003,9BG138AC04C402271,40704138712,Chevrolet,Pick-Up
30,CLO336,"BLAZER DLX 2,5 TD",1998,6116CSWWC943440,QR0013705,Chevrolet,Pick-Up
31,EMR605,S 10 D/CAB AA 4X4,2004,9BG138BCO4C425731,40704169458,Chevrolet,Pick-Up
32,VVO567,C10 Custom 3 Vel,1986,GC3003085,6003311*,Chevrolet,Pick-Up
33,EVW266,S10 2.8 TI D/CAB,2005,9BG138AC05C424895,40704212333,Chevrolet,Pick-Up
35,BYV628,"Silverado 4,1Nafta",1998,VVA141923,UQ0001535,Chevrolet,Pick-Up
36,FIJ851,S10 2.8 TI S/CAB,2006,9BG124AC06C408533,M1T241459,Chevrolet,Pick-Up
38,ERO660,S-10 2.8 T I D/CAB,2004,9BG138AC05C404648,40704183472,Chevrolet,Pick-Up
40,BSF783,BLAZER DLX 4X2,1997,9BG116CRVVC942314,GK0013675,Chevrolet,Pick-Up
48,DDR985,"S 10 2,5 TD DLX",2000,9BG138CT0YC412824,4A8A46B124504E,Chevrolet,Pick-Up
50,BYV558,"S10 2,5 TD DLX",1998,9BG1380TWWC9295,4A8A46B075028D,Chevrolet,Pick-Up
52,RRN176,C-10,1977,F162424,A231A74836,Chevrolet,Pick-Up
57,EDC176,"BLAZER DLX 2,8 TDI",2003,9BG116CC03C402370,40704101455,Chevrolet,Pick-Up
58,FKB158,S10 2.8TDI STD 4X2 D/CAB,2006,9BG138AC06C408439,M1T241463,Chevrolet,Pick-Up
73,FLK630,S10 STD 4X2 D/CAB,2006,,M1T241468,Chevrolet,Pick-Up
81,AGD447,"DUCATO 1,9 FURGON 10",1995,ZFA23000005072950,230A20001551752,Fiat,Pick-Up
93,TYR924,F-100,1992,KB1JNA-11752,NAAE14996,Ford,Pick-Up
94,VVO668,F-100 V8,1982,KA1JBP-05386,BPAK13629,Ford,Pick-Up
95,UDX307,"F-100 Std 3,6",1987,KB1JHU250674,HYAB26499,Ford,Pick-Up
96,XAM489,"F-100 STD 3,6",1982,9470866,BPAD15848,Ford,Pick-Up
97,BJB468,"F-100 4,9 I STD",1997,TNL49VDB33888,BV404100,Ford,Pick-Up
98,VVO589,"F-100 Std 3,6",1978,KA1JUJ11939,DUJB19618,Ford,Pick-Up
100,VLZ462,F-100 V8,1987,KB1JGS25402,GSAP32047,Ford,Pick-Up
101,DDR942,F-100 STD TURBO DIESEL AA,2000,9BFFF25GXXD010330,30618560,Ford,Pick-Up
102,TAY154,"F-100 Std 3,6",1994,AJ107141199,PRAR13415,Ford,Pick-Up
103,BLS672,F-100 DC,1997,11UP29044,DUPG35886,Ford,Pick-Up
104,VLZ542,F-100 S/CAB,1984,KA1JCU36842,CUAK43930,Ford,Pick-Up
105,SOE154,F-100 6 Cil.,1994,BAFETNL24RJ061083,RBAR16139,Ford,Pick-Up
106,VLZ549,F-100 6 Cil.,1995,9471319,RAAR16392,Ford,Pick-Up
107,UTH788,F-100 XLT,1982,9471100,BPAK16233,Ford,Pick-Up
109,EUH180,RANGER XL PLUS D/C 4X2 DSL,2005,8AFDR12FO5J399940,C20169910,Ford,Pick-Up
110,BLS635,Ford Ranger XL 2.5,1997,1FTCR10AXTTA52692,A52692,Ford,Pick-Up
113,FBY517,Ranger DC 4X2 XL 2.8L D,2005,8AFDR12F35J424524,C36180421,Ford,Pick-Up
114,FBY518,Ranger DC 4X2 XL 2.8L D,2005,8AFDR12FX5J428991,C36179688,Ford,Pick-Up
115,EGE682,"RANGER XL 2,8 TDI S/CAB F TRUK",2003,8AFDR10FX4J328889,C20144484,Ford,Pick-Up
117,TXR390,"F-100 STD 3,6",1993,8AFETNL27NJ056213,NNAE23546,Ford,Pick-Up
119,DJK890,"RANGER XL 2,8 TDI D/CAB 4X4",2000,9BFYTNYT61BB08952,B32533834,Ford,Pick-Up
120,FBY515,Ranger DC 4X2 XL 2.8L D,2005,8AFDR12F15J424196,C36179349,Ford,Pick-Up
121,CQG233,"F 100 4,2 XL (LN)",1999,6WDB03863,VW411195,Ford,Pick-Up
122,AQD263,"F 100 STD 3,6",1996,L24SJ067857,SPAR12197,Ford,Pick-Up
123,VDY380,"F 100 STD 3,6",1987,KBBLHA01879,PA4520036,Ford,Pick-Up
124,CQG232,"F 100 4,2 V6 XL (LN)",1999,2WDB04153,VW411225,Ford,Pick-Up
127,VDY390,F 100 STD,1983,KA1JCY32323,CYAK41316,Ford,Pick-Up
130,UUY342,"F 100 STD 3,6",1987,KB1JHJ08203,HJAP17562,Ford,Pick-Up
131,CQG231,"F 100 4,2 V6 XL (LN)",1999,4XWDBC3865,VW411209,Ford,Pick-Up
132,FEW232,RANGER XL PLUS D/CAB 4X2 2.8L D,2005,8AFDR12F25J428550,C36179222,Ford,Pick-Up
134,WPR274,F 100 STD 3.6,1980,KA1JYE61813,YDAK65908,Ford,Pick-Up
137,EUH179,Ecosport 2.0 L 4X2 XLT,2005,9BFZE16F248597675,CJJA48597675,Ford,Pick-Up
138,WPR275,F 250,1980,KA7LYL72666,P6242514,Ford,Pick-Up
141,UXW912,"F 100 STD 3,6",1985,KB1JFU21259,FUAP27887,Ford,Pick-Up
142,CQG234,"F 100 4,2 V6 XL (LN)",1999,8WAB03864,VW411213,Ford,Pick-Up
143,EMR612,Ranger XL D/CAB TD,2004,8AFDR12F84J364612,C20158527,Ford,Pick-Up
144,TXR394,"F-100 STD 3,6",1987,KB1JHJ07047,HRAH14939,Ford,Pick-Up
145,BOC397,"F-100 4,9I XLT Super Cab",1997,VDB39381,KV405208,Ford,Pick-Up
146,WIC613,F-100 6 Cil,1981,KA1JAT-26350,ATAK33112,Ford,Pick-Up
148,VLZ554,F-100 V8,1981,KALJAR-77448,ARAD80376,Ford,Pick-Up
149,VSA956,F-100 V8,1983,KA1JCS-27253,CSAK34327,Ford,Pick-Up
151,TXR392,F-100 STD D,1987,KB1JGB28213,DRSU30486,Ford,Pick-Up
153,BGR463,F-100,1996,TDB07345,22904393497,Ford,Pick-Up
154,EVW237,RANGER DC 4X2 XL 2.8L D,2005,8AFDR12F55J422435,C36178351,Ford,Pick-Up
155,DST523,F-100 XLT D MWM,2001,FFF25L718062210,607050033,Ford,Pick-Up
156,FAI887,RANGER CS 4X2 F-TRUCK 2.8 LD,2005,8AFER10F75J433010,C36183074,Ford,Pick-Up
160,BIM990,"F-100 4,9I STD",1997,9BFETNL48VDB32697,BV404056,Ford,Pick-Up
163,CIX978,"RANGER XLT 4,0",2000,13X8WJ0500257,WMX02047,Ford,Pick-Up
164,VLZ553,F-100 V8,1987,KB1JGK-30901,GKAP37473,Ford,Pick-Up
165,ETH447,Ranger DC 4X2 XL PLUS 2.8 LD,2004,8AFDR12F85J371397,C20160513,Ford,Pick-Up
167,CQQ812,"F 100 4,2 V6 XL (LN)",1999,XD005587,DKR05587,Ford,Pick-Up
169,ERO655,ECOSPORT 2.0 L,2004,9BFZE13F848581467,CJJA48581467,Ford,Pick-Up
170,VDY389,F 100 STD D,1983,KA1JCN23562,CNAK32306,Ford,Pick-Up
171,BIM987,"F-100 4,9I STD",1997,9BFETNL49VDB38704,JV404923,Ford,Pick-Up
172,RMH083,"F-100 STD 3,6",1993,8AFETNL25NJ056209,NNAE23882,Ford,Pick-Up
173,CFT797,Explorer XLT 4X2,1998,1FMZU34X9WUC65081,C65081,Ford,Pick-Up
174,WIC612,F-100 V8,1982,KA1JBG-00182,ARAK82386,Ford,Pick-Up
176,VFS865,F 100 Lujo 3.6,1980,KA1JYS96625,YSAK10631,Ford,Pick-Up
178,EDC182,"RANGER XL 2,8 TDI",2003,8AFDR12F13J310003,B61610779,Ford,Pick-Up
180,VSA953,F-100 V8,1983,KA1JCY-33444,XESK29970,Ford,Pick-Up
182,CLZ665,"RANGER XL 2,5 D/CAB",1998,8AFDR12E8WJ042241,WME02699,Ford,Pick-Up
188,VVO569,F 400,1989,KB5LJT-29492,PA6269007,Ford,Pick-Up
189,VSA949,F-100 V8,1979,KA1JXJ-55776,XJAK67137,Ford,Pick-Up
190,FEW238,Ranger DC 4X2 XL 2.8L D,2005,8AFDR12F65J432133,C36182395,Ford,Pick-Up
191,BIM988,"F-100 4,9I STD",1997,9BFTNL44VDB36245,JV404866,Ford,Pick-Up
194,FBY516,Ranger DC 4X2 XL 2.8L D,2005,8AFDR12F25J42421,C36179553,Ford,Pick-Up
195,ECI348,"Ranger XL 2,8 TDI",2003,8AFER12F43J307648,B61609652,Ford,Pick-Up
196,VDY391,F-100,1983,KA1JCY32330,CYAK41303,Ford,Pick-Up
197,EVS098,RANGER XL,2005,SAFDR13F85J403814,C20172632,Ford,Pick-Up
198,VDY383,"F 100 STD 3,6",1987,KBBLHF26832,PA4531156,Ford,Pick-Up
199,EVW238,Ranger DC 4X2 XL 2.8L D,2005,8AFDR12F55J422452,C36177604,Ford,Pick-Up
200,BIM944,"Ranger XL 2,5",1997,9471566,A577971,Ford,Pick-Up
201,EMR635,Ranger XL D/CAB TD,2004,SAFDR12FX4J357841,C20156051,Ford,Pick-Up
214,ESR231,Frontier 4x2 XE 2.8TD D/CAB,2004,94DCMGD225J564002,40704188196,Nissan,Pick-Up
216,DWK313,TD25TI D/CAB 4X4 PLU,2001,JN1CCUD222A702137,TD25080412A,Nissan,Pick-Up
217,FAI862,FRONTIER 4X2 2.8 TD D/CAB,2005,94DCMGD225J595983,40704205060,Nissan,Pick-Up
219,ESR230,Frontier 4x2 XE 2.8TD D/CAB,2004,94DCMGD225J563937,40704188033,Nissan,Pick-Up
220,DWK360,TD25TI D/CAB 4X4 DX,2001,JN1CGUD222A702144,TD25080518,Nissan,Pick-Up
225,WPR285,504 GR 5,1995,9471324,953360,Peugeot,Pick-Up
227,AZN617,504 GR 5 Vel,1996,8AED37000,700445,Peugeot,Pick-Up
228,WPR288,504 GD,1994,8042763,649114,Peugeot,Pick-Up
229,BLS679,504 GD 1,1997,V5284825,715656,Peugeot,Pick-Up
232,BLS713,504 GD 1,1997,V5284753,715760,Peugeot,Pick-Up
234,UUY341,Pick up 504 G,1987,8014824,546381,Peugeot,Pick-Up
235,ESR245,XL 2.8 TDI 4X2 D/CAB,2004,8AFDR12F5J384586,C20165706,Ford,Pick-Up
266,BLS694,TRAFIC TA 13 D,1997,TA13ZZZVS012041,AA88092,Renault,Pick-Up
274,EPT531,Master 2.8 DTI,2004,93YCDDCH55J549339,2659-3970877,Renault,Pick-Up
277,BYV538,Hilux DC,1998,9752058,3L4474233,Toyota,Pick-Up
278,BOC413,"HILUX 2,4 4X2 D/C",1997,9751109,314381809,Toyota,Pick-Up
280,BYV539,"Hilux 2,8 4x2 D/Cab STD",1998,9752064,3L4469516,Toyota,Pick-Up
281,DLV487,"HILUX 2,8 4X2 D/CAB DLX",2000,8AJ33LN86X978014,3L4925522,Toyota,Pick-Up
282,EYQ868,HILUX 2.5 DX D/CAB 4X2,2005,8AJER32G854000026,2KD-9286115,Toyota,Pick-Up
283,EUH193,Hilux 4x4 d/cab DX 3.0 D,2005,8AJ33LNL559414244,5L-5532145,Toyota,Pick-Up
284,BYV541,"Hilux 2,8 4x2 D/Cab DLX",1996,9752057,3L4471418,Toyota,Pick-Up
285,BKG321,Hilux SW4 D/Cab,1997,JTA11GNJ5V0043549,RPA344841,Toyota,Pick-Up
286,DFO454,"HILUX 2,8 D/CAB DLX",2000,86Y9756993,4861082,Toyota,Pick-Up
290,EMR616,Hilux 4X2 D/CAB DX 3.0D,2004,8AJ33LNL049113998,5L5459009,Toyota,Pick-Up
291,EMA890,Hilux 4x2 D/CAB,2004,8AJ33LNL049113194,5L-5437236,Toyota,Pick-Up
292,EMR638,"SAVEIRO 1,6",2004,9BWEB05XX4P119456,UNF289946,Volkswagen,Pick-Up
312,FKB184,RANGER 4X2 PLUS 2.8L D,2006,8AFDR12F86J477334,C36199088,Ford,Pick-Up
313,CLZ715,"RANGER XL 2,5 D/CAB",1996,8AFDR12EOWJ052620,WPE038878,Ford,Pick-Up
322,FGR858,S10 2.8 STD T INTERC 4X4 D/CAB,2006,9BG138BC06C406529,M1T239339,Chevrolet,Pick-Up
323,BQP751,"HILUX 2,8 4X2 S/CAB STD",1997,8AJ31LN86V9501164,3L-4359387,Toyota,Pick-Up
337,EOX508,RANGER,2004,BAFDR12F64J363815,C20158171,Ford,Pick-Up
345,FKB183,RANGER 4X2 PLUS 2.8L D,2006,8AFDR12F56J477338,C36199117,Ford,Pick-Up
354,DWK343,"HILUX 3,0 D/CAB 4X2 D DX",2003,8AJ33LNL0529402070,5L5149313,Toyota,Pick-Up
357,CQQ784,FORD RANGER XL 2.5 D/CAB,1999,8AFDR12D5XJ008539,A79103955,Ford,Pick-Up
358,EOX509,RANGER,2004,8AFDR12F64J357819,C20156070,Ford,Pick-Up
359,FWA237,S-10 2.8TDI STD 4X2 CD,2006,9BG138AJ07C401842,M1A273003,Chevrolet,Pick-Up
360,FWA238,S10 2.8TDI 4X2 ELECTRONIC CD,2006,9BG138AJ07C401846,M1A273277,Chevrolet,Pick-Up
362,VSA842,F-100,1974,KAIJXM-70441,XUAD 78574,Ford,Pick-Up
373,GNQ403,F-100 4X2 XL PLUS 3.9D CAB. SIMPLE,2007,9BFFF22C87B043517,30822698,Ford,Pick-Up
375,GKL404,F100 4X2 XL PLUS 3.9D CABINA SIMPLE,2007,9BFFF22C77B043511,30822824,Ford,Pick-Up
377,GNQ486,S 10 2.8TDI 4X2 ELECT. CD,2007,9BG139AJ07C421862,M1A290330,Chevrolet,Pick-Up
378,GNZ819,RANGER DC 4X2 XL PLUS 3.0D,2007,8AFSR12P98J105061,C34234786,Ford,Pick-Up
380,GJZ557,S10 2.8TDI STD ELECTROC CD,2007,9BGI138AJ08C400391,MIA294774,Chevrolet,Pick-Up
382,GPE868,RANGER DC 4X2 XL PLUS 3.0 D,2007,BAFDR12P08J110472,C34236199,Ford,Pick-Up
383,GPE866,RANGER DC 4X2 XL PLUS 3.0 D,2007,8AFDR12P58J107860,C34236648,Ford,Pick-Up
384,GJE940,F-100 4X2 XL PLUS 3.9D CAB. SIMPLE,2007,9BFFF22CX7B043289,30821301,Ford,Pick-Up
388,GJZ564,RANGER CS 4X2 XL PLUS 3.0 LD,2007,8AFER10P57J064353,C34224490,Ford,Pick-Up
391,GSI627,F-100XL PLUS 3.9D CAB. DOB,2007,9BFHW21C38B048765,30827902,Ford,Pick-Up
401,BYV629,SILVERADO STD NAFTA 4.1,1998,08AG244NEVVA141960,UQ0001201,Chevrolet,Pick-Up
404,FZI763,RANGER DC 4X2 XL PLUS 3.0L D,2006,8AFDR12P76J001486,C34205939,Ford,Pick-Up
405,BLS634,RANGER XL,1997,1FTCR10A1TTA57988,A57988,Ford,Pick-Up
406,VLZ420,HILUX DOB.CAB. 4X2,1994,LN85-0133984,2L-3584726,Toyota,Pick-Up
408,VVO551,F 100,1971,XXX,XXX,Ford,Pick-Up
409,VVO554,XXX,1972,XXX,XXX,Ford,Pick-Up
410,U047817,"F100 STD 3,6",1977,0,111,Ford,Pick-Up
412,U059143,F 100,1980,46760,YKAK50484,Ford,Pick-Up
413,I061308,F 100,1980,111,0,Ford,Pick-Up
414,VVO568,C 10 CUSTOM 3 VEL,1986,GC3004135,6003967*,Chevrolet,Pick-Up
415,WPR289,504 GD,1987,8011842,569560,Peugeot,Pick-Up
416,AWN545,F 150 XL 4X2 V6 AA DS,1995,9471309,SCE10271,Ford,Pick-Up
418,DZE264,"S10 2,8 TDI D/CABINA",2003,404743,4105605,Chevrolet,Pick-Up
419,VVO566,C10 CUSTOM 3 VEL,1986,GS3003031,6003020*,Chevrolet,Pick-Up
423,VFS909,F-100 8 CIL,1982,KA1JBP-06151,BPAK14613,Ford,Pick-Up
424,U072733,F-100 8 CIL,1985,KB1JDE-32926,DEAK39234,Ford,Pick-Up
427,AWN542,LUV TFR 16 HDL 2.3 CD,1996,8GGTFR6STHA018852,446210,Chevrolet,Pick-Up
428,FEW222,"S10 2,8 TI D/CABINA",2005,9BG138AC05C437011,M1T227457,Chevrolet,Pick-Up
430,FEW223,"S10 2,8 TI D/CABINA",2005,9BG138AC05C436658,M1T227417,Chevrolet,Pick-Up
432,FEW271,"S10 2,8STD T INTERC 4X4",2005,9BG138BC06C106362,MIT239382,Chevrolet,Pick-Up
433,FEW270,"S10 2,8STD T INTERC 4X4",2005,3BG138BC06C106129,MIT239505,Chevrolet,Pick-Up
443,VVO562,F-100,1983,KA1JCA-02655,CAAK11957,Ford,Pick-Up
449,BBX306,2.7LX 4X2D D/CAB,1996,JN1UBMD21SX451526,TD27427839,Nissan,Pick-Up
450,BSL634,FORD RANGER XL 2.5,1997,1FTCR10A1TTA57988,A57988,Ford,Pick-Up
451,DNZ256,TFR 54 HDAL,2000,TFR54HY129540,733752,Isuzu,Pick-Up
452,EMA874,RANGER XL 2.8 TDI D/CAB PLUS,2004,8AFDR12F34J348365,C20152792,Ford,Pick-Up
456,FEW239,RANGER DC 4X2 XL 2.8L D,2005,8AFDR12F05J437005,C36186804,Ford,Pick-Up
458,WTX295,F-100 D/CAB,1983,KA1JBS-39993,BSAK47090,Ford,Pick-Up
459,VVO561,F-100 D/CAB.,1982,KA1JBS-35788,BSAK43224,Ford,Pick-Up
460,FZI771,"FRONTIER 4X2 XE 2,8 TD D/CAB",2006,94DCEGD227J744650,MWM M1A270028,Nissan,Pick-Up
461,FZI770,"FRONTIER 4X2 XE 2,8 TD D/CAB",2006,94DCEGD227J744745,MWM M1A270845,Nissan,Pick-Up
466,WRC143,SCOTTDALE 10,1978,F174177,A231A88398,Chevrolet,Pick-Up
470,GUJ613,RANGER DC-4X2 XL 3.0,2007,8AFER13P08J130935,C34241611,Ford,Pick-Up
472,EVW141,"S 10 2,8 TDI D/CAB",2005,9BG138ACO5C419818,40704205168,Chevrolet,Pick-Up
480,U066192,F 100,1982,XXX,XXX,Ford,Pick-Up
482,XIJ078,COMBI,1985,8AWZZZ20ZFR000418,BZ509178,Volkswagen,Pick-Up
484,VJG487,F 100,1981,KA1JYK-41437,YCAK48064,Ford,Pick-Up
491,BYV679,LUV,1998,XXX,XXX,Chevrolet,Pick-Up
493,UUY355,"F-100 STD 3,6",1985,KB1JFX04136,FXAK14591,Ford,Pick-Up
497,EMR574,RANGER XL 2.8 TDI D/CAB PLUS,2004,8AFDR12FX4J364613,C20158219,Ford,Pick-Up
498,AZN643,"F-100 STD 3,6",1995,FETNL22SJ011711,SSAR11104,Ford,Pick-Up
500,CLZ674,"RANGER XLT 2,5",1998,FDR10D2WJ052497,A79086038,Ford,Pick-Up
503,UUY353,"F-100 STD 3,6",1987,KB1JHY16493,HSAB23735,Ford,Pick-Up
509,BOL606,"S10 2,5 TD DLX",1997,9BG124ATVVC92,4A8A47B026998C,Chevrolet,Pick-Up
511,VVO565,C10,1983,XXX,XXX,Chevrolet,Pick-Up
513,BYV559,SILVERADO D MAX,1998,G244NEVVA141765,UQ0001485,Chevrolet,Pick-Up
515,CKG718,RANGER XL 4X2,1998,8AFDR1ESWJ076172,WWE059725,Ford,Pick-Up
516,UDS591,WILLIS aÃ±o 1947,1987,XXX,XXX,Jeep,Pick-Up
517,BYV556,"S10 2,5 TD DLX",1998,9BG138CTWWC9250,4A8A46B071548D,Chevrolet,Pick-Up
520,FWA275,"S10 2,8 TDI",2006,9BG138AC06C429392,M1T267779,Chevrolet,Pick-Up
523,CHV692,504 PUN G PI,1998,ED8AED37000W5329011,980643,Peugeot,Pick-Up
526,GIS547,S10 D/CABINA,2007,9BG138BJ07C417695,M1A286051,Chevrolet,Pick-Up
528,U047132,F 100,1974,XXX,XXX,Ford,Pick-Up
529,U049113,"F-100 STD 3,6",1977,KA1JJAX13877,DSTG39632,Ford,Pick-Up
530,U050512,"F-100 STD 3,6",1978,KA1JTK45,DTKG52332,Ford,Pick-Up
532,VSA881,F-100 V8,1978,KA1JBX29316,BXAK37672,Ford,Pick-Up
533,VSA880,F-100 V8,1978,KA1JP26856,DUPG33988,Ford,Pick-Up
534,VVO679,"F -100 STD 3,6",1979,64089,XUAD682929,Ford,Pick-Up
535,RGB774,"F-100 STD 3,6",1980,KA1JAT31079,ATAK38051,Ford,Pick-Up
536,VSA879,"F-100 STD 3,6",1978,KA1JYB-02065,YBAK11763,Ford,Pick-Up
538,VVO676,"F -100 STD 3,6",1981,29386,AXAK36126,Ford,Pick-Up
540,EFO740,"S 10 2,8 TDI D/CAB AA",2003,9BG138AC04C402260,40704138485,Chevrolet,Pick-Up
551,VVO677,"F -100 STD 3,6",1981,KAIJAA38255,AAAK44513,Ford,Pick-Up
553,BXE887,RANGER XL 2.3 4X2,1998,8AFDR10E6VJ090337,VXE00036,Ford,Pick-Up
555,XCK839,F - 100 DOBLE CABINA,1983,KA1JCT08519,BKAK57273,Ford,Pick-Up
561,UZP941,"F-100 STD 3,6",1993,8AFETNL2XNJ056206,NNAE23963,Ford,Pick-Up
562,VSA827,F-150 STD,1993,KB4JNE34933,NEAG20264,Ford,Pick-Up
563,WHS740,"F-100 STD 3,6",1993,8AFETNL21NJ056210,NNAE24074,Ford,Pick-Up
566,BIM991,"F-100 4,9I STD",1997,9BFETNL47VDB38703,JV404935,Ford,Pick-Up
567,BIM989,"F-100 4,9I STD",1997,9FETNL40VDB36243,JV404880,Ford,Pick-Up
568,BIM992,"F-100 4,9 XLT SUPER CAB",1997,9BFETNL49VDB36242,DV404732,Ford,Pick-Up
569,BIM993,"F-100 4,9I STD",1997,9BFETNL42VDB36244,JV404964,Ford,Pick-Up
574,BIM946,"RANGER XL 2,5 D/CAB",1997,1FTCR10A1TTA57991,A57991,Ford,Pick-Up
575,BLS693,S10 S/CAB,1997,98G124ARVTC900324,B22NZ31054287P,Chevrolet,Pick-Up
576,CLZ754,"RANGER XL 2,5 ",1999,8AFDR10E8WJ071239,WXE06440,Ford,Pick-Up
583,VZP655,"F-100 STD 3,6",1977,KA1JT052383,DTDG59176,Ford,Pick-Up
584,VLZ415,C-10,1977,A231A-7A736,F-162518,Chevrolet,Pick-Up
592,AEA320,LUV S,1995,9471325,388599,Chevrolet,Pick-Up
599,ROD501,PICK UP C 100,1977,XXX,XXX,Chevrolet,Pick-Up
600,VLZ427,C 10 CUSTOM 4 VEL,1977,H162510,A231A74739,Chevrolet,Pick-Up
601,VZP654,C 10 CUSTOM TDI,1977,F162467,A-23-1A74077,Chevrolet,Pick-Up
602,VSA815,10C,1977,XXX,XXX,Chevrolet,Pick-Up
603,VLZ413,C-10 CUSTOM,1977,F-150851,A231A-74147,Chevrolet,Pick-Up
604,U0066832,"F -100 STD 3,6",1983,4462,51335,Ford,Pick-Up
606,UYZ542,504 GR 5,1992,8038538,637071,Peugeot,Pick-Up
607,WJB539,F-100 STD N,1994,PJ069531AFEUTAL25,PAAR12904,Ford,Pick-Up
609,VLZ438,"F-100 STD 3,6",1980,KA1JYD54515,DMSG-51547,Ford,Pick-Up
611,VSA918,F-100 STD D,1981,KA1JAS11294,YTKA18186,Ford,Pick-Up
612,VZP670,"F-100 STD 3,6",1981,KA1JYT05811,DMY145581,Ford,Pick-Up
614,SKJ924,LUV S/CAB 4X2 2.3,1994,9471184,344836,Chevrolet,Pick-Up
615,VVO555,BRONCO DOBLE,1982,VI5BLA45667,NO TIENE,Ford,Pick-Up
617,CZR026,504 GD 750 KG,1999,8AED37000X5343072,10TC00792634,Peugeot,Pick-Up
619,WYR913,F 100,1978,KA1JRP37414,DSBG11580,Ford,Pick-Up
621,VLZ387,F-100 STD D,1986,KB1JFRR-26783,FRAB-32673,Ford,Pick-Up
622,VLZ436,F-150 V8,1983,1FTD14F4BNA18821,Y.K.A.K.57388,Ford,Pick-Up
625,UUY381,"F-100 STD 3,6",1986,KB1JFR26785,FRAB32704,Ford,Pick-Up
626,VSA919,F-100 DC,1986,KB1JFR26908,GGAB10168,Ford,Pick-Up
627,VLZ416,F-100 STD D,1986,KB1JFR26910,AAAD45303,Ford,Pick-Up
628,VSA826,"F-100 STD 3,6",1986,KB1JGS26560,GSAB32765,Ford,Pick-Up
629,VSA806,"F-100 STD 3,6",1987,KBIJHY17586,FRAB32690,Ford,Pick-Up
634,U027550,C10,1973,A231A-74840,F-050667,Chevrolet,Pick-Up
636,AAH233,"LUV S/CAB 4X2 2,3",1995,9471217,356545,Chevrolet,Pick-Up
637,U040916,PICK-UPD-100,1975,XXX,XXX,Dodge,Pick-Up
638,AAH226,"LUV D/CAB 4X2 2,3",1995,9471218,352888,Chevrolet,Pick-Up
642,UNZ913,D-200,1976,PA4141446,632K00138F,Dodge,Pick-Up
648,GNQ404,F 100 4X2 XL PLUS 3.9D CAB SIMPLE,2007,9BFFF22C87B044344,30823346,Ford,Pick-Up
650,BTB494,"RANGER XL 2,5",1998,J071056,VVA00316,Ford,Pick-Up
652,FRB201,RANGER DC 4X2 XL PLUS 3.0L D,2006,8AFDR12P66J000331,C34206553,Ford,Pick-Up
654,DWK310,"TROPER 3,1 D INTERCOOLER",2001,17100650,806945,Isuzu,Pick-Up
655,DWM284,B 2500 UG81 DX,2001,100143985,WLAT201621,Mazda,Pick-Up
656,DWM285,B 2500 UG81 DX,2001,MYOW10014200,WLAT196451,Mazda,Pick-Up
657,EDB688,"RANGER XL 2,5 MPI S/CAB",2003,8AFDR10F33J298259,B61605578,Ford,Pick-Up
660,EDB689,RANGER XL 2.5 MPI S/CAB,2003,8AFDR10F23J288323,B61602130,Ford,Pick-Up
666,GJZ566,RANGER XL 2.3 4X2,2007,8SER10P07J072344,C34225416,Ford,Pick-Up
674,EJJ989,RANGER,2003,8AFDR10F33J298259,B61605578,Ford,Pick-Up
679,U027893,F-600,1972,KA4LMY/39149,PA-6415216,Ford,Pick-Up
681,U016662,"F-100 LUJO 3,6",1974,KAIJPL02366,XCA12424,Ford,Pick-Up
683,WRC121,C10 CUSTOM 4 VEL,1978,F148718,A231A57359,Chevrolet,Pick-Up
685,RPN275,"F-100 STD 3,6",1980,KA1JXU68818,DGSK-16062,Ford,Pick-Up
687,EFO731,"S 10 2,8 TDI D/CAB AA",2003,9BG138AC04C402254,40704138545,Chevrolet,Pick-Up
688,U058869,F-100 STD D,1980,9471064,YSAK17501,Ford,Pick-Up
690,U060833,F-100 STD D,1981,YSAK13409,KA1JYS99396,Ford,Pick-Up
691,U058870,"F-100 STD 3,6",1981,KA1JYS95790,YSAK99278,Ford,Pick-Up
692,U065962,F-100 STD D,1982,KA1JP04143,BFAK13471,Ford,Pick-Up
694,VJC036,F-100 STD D,1983,KA1JBK49825,BKAK54673,Ford,Pick-Up
695,TQR827,F-100,1985,KAIJCU-37330,CUAK44312,Ford,Pick-Up
